vehicle_brand,model_name,manufacturing_year,kilometres_driven,vehicle_condition,vehicle_type,body_type,engine_capacity,engine_cylinders,transmission_type,drive_type,fuel_type,fuel_consumption,doors,seats,location,state,vehicle_age,km_per_year,desc_len,is_new_vehicle,fuel_efficiency_score,engine_power_index,brand_tier,location_coarse,model_name_freq,location_coarse_freq
hyundai,i30,2014.0,67700.0,used,hatchback,hatchback,4.0,4.0,manual,front,unleaded,6.8,5.0,5.0,other,qld,12.0,5641.666666666667,23,0,0.14705882352941177,16.0,budget,other,0.014360610895828584,0.64497378618646
mitsubishi,lancer,2013.0,176119.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,7.2,4.0,5.0,"brookvale, nsw",nsw,13.0,13547.615384615385,25,0,0.1388888888888889,16.0,mid,"brookvale,",0.010713471620697515,0.007750170959653521
kia,other,2008.0,332493.0,used,wagon,wagon,4.0,4.0,automatic,front,unleaded,8.6,4.0,7.0,other,nsw,18.0,18471.833333333332,25,0,0.11627906976744186,16.0,budget,other,0.398677912012765,0.64497378618646
audi,other,2016.0,62497.0,used,coupe,coupe,4.0,4.0,automatic,awd,premium,6.7,2.0,4.0,"hoppers crossing, vic",vic,10.0,6249.7,29,0,0.14925373134328357,16.0,premium,hoppers,0.398677912012765,0.009687713699566902
holden,barina,2015.0,80387.0,used,hatchback,hatchback,4.0,4.0,manual,front,unleaded,6.8,5.0,5.0,other,nsw,11.0,7307.909090909091,20,0,0.14705882352941177,16.0,budget,other,0.006496466833827217,0.64497378618646
hyundai,ix35,2014.0,111110.0,used,trilogy motor group,wagon,4.0,4.0,automatic,other,unknown,8.0,4.0,5.0,other,nsw,12.0,9259.166666666666,66,0,0.125,16.0,budget,other,0.006724413038522908,0.64497378618646
audi,other,2017.0,98261.0,used,suv,suv,4.0,4.0,automatic,awd,premium,7.3,4.0,5.0,other,qld,9.0,10917.888888888889,35,0,0.136986301369863,16.0,premium,other,0.398677912012765,0.64497378618646
nissan,x-trail,2015.0,188702.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,7.9,4.0,5.0,other,nsw,11.0,17154.727272727272,28,0,0.12658227848101264,16.0,mid,other,0.013220879872350126,0.64497378618646
hsv,other,2013.0,76221.0,used,wagon,wagon,8.0,8.0,automatic,rear,premium,14.2,4.0,5.0,other,vic,13.0,5863.153846153846,28,0,0.07042253521126761,64.0,premium,other,0.398677912012765,0.64497378618646
holden,other,2015.0,91150.0,used,ute / tray,ute / tray,8.0,8.0,automatic,rear,unleaded,12.4,2.0,2.0,other,nsw,11.0,8286.363636363636,24,0,0.08064516129032258,64.0,budget,other,0.398677912012765,0.64497378618646
suzuki,other,2011.0,201011.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,6.2,5.0,5.0,other,nsw,15.0,13400.733333333334,20,0,0.16129032258064516,16.0,budget,other,0.398677912012765,0.64497378618646
land,rover,2010.0,199475.0,used,central west motors,wagon,4.0,4.0,automatic,other,premium,8.0,4.0,5.0,other,vic,16.0,12467.1875,43,0,0.125,16.0,premium,other,0.017323911556872577,0.64497378618646
mazda,3,2015.0,96335.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,6.0,4.0,5.0,other,vic,11.0,8757.727272727272,20,0,0.16666666666666666,16.0,budget,other,0.019603373603829497,0.64497378618646
mitsubishi,asx,2017.0,26110.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,7.4,4.0,5.0,other,qld,9.0,2901.1111111111113,28,0,0.13513513513513511,16.0,mid,other,0.005812628219740141,0.64497378618646
toyota,landcruiser,2017.0,113012.0,used,ute / tray,ute / tray,8.0,8.0,manual,4wd,diesel,10.7,2.0,3.0,other,sa,9.0,12556.888888888889,38,0,0.09345794392523366,64.0,mid,other,0.02279462046956918,0.64497378618646
hyundai,santa,2004.0,182067.0,used,suv,suv,6.0,6.0,automatic,4wd,unleaded,11.0,4.0,5.0,"minchinbury, nsw",nsw,22.0,8275.772727272728,31,0,0.09090909090909091,36.0,budget,"minchinbury,",0.007978117164349213,0.05846820150444495
toyota,camry,2016.0,71139.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,7.9,4.0,5.0,"dandenong, vic",vic,10.0,7113.9,24,0,0.12658227848101264,16.0,mid,"dandenong,",0.010713471620697515,0.006610439936175063
toyota,hilux,2015.0,258245.0,used,ute / tray,ute / tray,4.0,4.0,automatic,4wd,diesel,8.7,4.0,5.0,"bentley, wa",wa,11.0,23476.81818181818,26,0,0.1149425287356322,16.0,mid,"bentley,",0.027467517665830863,0.007864144062001368
toyota,hilux,2016.0,81522.0,used,ute / tray,ute / tray,4.0,4.0,automatic,rear,unleaded,10.9,2.0,2.0,other,nsw,10.0,8152.2,26,0,0.09174311926605504,16.0,mid,other,0.027467517665830863,0.64497378618646
mazda,6,2013.0,163000.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,6.6,4.0,5.0,"minchinbury, nsw",nsw,13.0,12538.461538461539,20,0,0.15151515151515152,16.0,budget,"minchinbury,",0.007864144062001368,0.05846820150444495
jeep,other,2015.0,165000.0,used,suv,suv,4.0,4.0,automatic,rear,unleaded,8.3,4.0,5.0,"slacks creek, qld",qld,11.0,15000.0,30,0,0.12048192771084336,16.0,mid,slacks,0.398677912012765,0.01504444950991566
toyota,estima,2014.0,90390.0,used,sydney city traders,wagon,4.0,4.0,automatic,other,unknown,8.0,4.0,5.0,"five dock, nsw",nsw,12.0,7532.5,24,0,0.125,16.0,mid,five,0.010143606108958286,0.014132664691132892
other,other,2011.0,108881.0,used,suv,suv,4.0,4.0,manual,4wd,unleaded,10.4,4.0,5.0,"osborne park, wa",wa,15.0,7258.733333333334,26,0,0.09615384615384615,16.0,premium,osborne,0.398677912012765,0.010143606108958286
hyundai,santa,2014.0,76847.0,used,suv,suv,4.0,4.0,automatic,awd,diesel,7.3,4.0,7.0,"croydon, nsw",nsw,12.0,6403.916666666667,43,0,0.136986301369863,16.0,budget,"croydon,",0.007978117164349213,0.007636197857305676
mazda,cx-5,2016.0,89998.0,used,suv,suv,4.0,4.0,automatic,awd,unleaded,7.4,4.0,5.0,other,qld,10.0,8999.8,32,0,0.13513513513513511,16.0,budget,other,0.010713471620697515,0.64497378618646
mercedes-benz,other,2017.0,45208.0,used,hatchback,hatchback,4.0,4.0,automatic,front,premium,6.1,5.0,5.0,other,qld,9.0,5023.111111111111,23,0,0.1639344262295082,16.0,premium,other,0.398677912012765,0.64497378618646
toyota,camry,2010.0,70532.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,8.8,4.0,5.0,"dandenong, vic",vic,16.0,4408.25,28,0,0.11363636363636363,16.0,mid,"dandenong,",0.010713471620697515,0.006610439936175063
subaru,xv,2015.0,136048.0,used,suv,suv,4.0,4.0,automatic,awd,unleaded,7.1,4.0,5.0,other,sa,11.0,12368.0,21,0,0.14084507042253522,16.0,mid,other,0.00558468201504445,0.64497378618646
bmw,other,2015.0,122791.0,used,suv,suv,6.0,6.0,automatic,awd,diesel,6.0,4.0,5.0,other,qld,11.0,11162.818181818182,22,0,0.16666666666666666,36.0,premium,other,0.398677912012765,0.64497378618646
nissan,navara,2016.0,142322.0,used,ute / tray,ute / tray,4.0,4.0,manual,4wd,diesel,6.5,4.0,5.0,other,nsw,10.0,14232.2,27,0,0.15384615384615385,16.0,mid,other,0.02005926601322088,0.64497378618646
hyundai,santa,2015.0,199675.0,used,suv,suv,4.0,4.0,automatic,awd,unleaded,9.0,4.0,7.0,"moorabbin, vic",vic,11.0,18152.272727272728,34,0,0.1111111111111111,16.0,budget,"moorabbin,",0.007978117164349213,0.011853202644175975
renault,other,2014.0,164125.0,used,commercial,commercial,4.0,4.0,manual,front,diesel,8.3,2.0,3.0,other,sa,12.0,13677.083333333334,31,0,0.12048192771084336,16.0,budget,other,0.398677912012765,0.64497378618646
mercedes-benz,other,2014.0,87000.0,used,sedan,sedan,4.0,4.0,automatic,rear,premium,6.0,4.0,5.0,other,wa,12.0,7250.0,23,0,0.16666666666666666,16.0,premium,other,0.398677912012765,0.64497378618646
other,other,2013.0,86852.0,used,hatchback,hatchback,4.0,4.0,manual,front,premium,5.9,5.0,5.0,other,vic,13.0,6680.923076923077,19,0,0.1694915254237288,16.0,premium,other,0.398677912012765,0.64497378618646
subaru,forester,2014.0,158654.0,used,suv,suv,4.0,4.0,automatic,awd,unleaded,8.1,4.0,5.0,other,qld,12.0,13221.166666666666,27,0,0.1234567901234568,16.0,mid,other,0.009573740597219056,0.64497378618646
kia,other,2017.0,61291.0,used,wagon,wagon,6.0,6.0,automatic,front,unleaded,11.6,4.0,8.0,other,vic,9.0,6810.111111111111,21,0,0.08620689655172414,36.0,budget,other,0.398677912012765,0.64497378618646
kia,grand,2010.0,140010.0,used,wagon,wagon,6.0,6.0,automatic,front,unleaded,12.8,4.0,8.0,other,vic,16.0,8750.625,27,0,0.078125,36.0,budget,other,0.01641212673808981,0.64497378618646
ford,other,2015.0,122542.0,used,wagon,wagon,4.0,4.0,automatic,front,diesel,5.3,4.0,5.0,"osborne park, wa",wa,11.0,11140.181818181818,27,0,0.18867924528301888,16.0,mid,osborne,0.398677912012765,0.010143606108958286
ford,other,2012.0,78130.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,6.1,5.0,5.0,other,sa,14.0,5580.714285714285,19,0,0.1639344262295082,16.0,mid,other,0.398677912012765,0.64497378618646
honda,other,2003.0,192043.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,5.6,5.0,5.0,other,qld,23.0,8349.695652173914,19,0,0.17857142857142858,16.0,budget,other,0.398677912012765,0.64497378618646
mitsubishi,pajero,2014.0,120521.0,used,suv,suv,4.0,4.0,automatic,4wd,diesel,9.0,4.0,7.0,other,nsw,12.0,10043.416666666666,36,0,0.1111111111111111,16.0,mid,other,0.009915659904262594,0.64497378618646
holden,colorado,2017.0,242056.0,used,ute / tray,ute / tray,4.0,4.0,automatic,4wd,diesel,9.1,4.0,5.0,other,vic,9.0,25570.70263232324,29,0,0.10989010989010989,16.0,budget,other,0.01584226122635058,0.64497378618646
volkswagen,tiguan,2016.0,112272.0,used,suv,suv,4.0,4.0,automatic,front,premium,6.3,4.0,5.0,other,nsw,10.0,11227.2,42,0,0.15873015873015872,16.0,mid,other,0.007864144062001368,0.64497378618646
honda,civic,2017.0,54599.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,6.0,4.0,5.0,other,qld,9.0,6066.555555555556,19,0,0.16666666666666666,16.0,budget,other,0.006268520629131525,0.64497378618646
audi,other,2017.0,59555.0,used,suv,suv,6.0,6.0,automatic,awd,diesel,5.8,4.0,7.0,other,vic,9.0,6617.222222222223,28,0,0.1724137931034483,36.0,premium,other,0.398677912012765,0.64497378618646
toyota,landcruiser,2006.0,233001.0,used,suv,suv,8.0,8.0,automatic,4wd,unleaded,14.6,4.0,8.0,other,qld,20.0,11650.05,33,0,0.06097560975609757,64.0,mid,other,0.02279462046956918,0.64497378618646
mini,other,2014.0,87861.0,used,hatchback,hatchback,4.0,4.0,automatic,awd,premium,8.3,3.0,4.0,other,qld,12.0,7321.75,33,0,0.12048192771084336,16.0,mid,other,0.398677912012765,0.64497378618646
subaru,forester,2009.0,190584.0,used,suv,suv,4.0,4.0,automatic,awd,premium,10.5,4.0,5.0,"minchinbury, nsw",nsw,17.0,11210.823529411764,23,0,0.09523809523809523,16.0,mid,"minchinbury,",0.009573740597219056,0.05846820150444495
honda,other,2005.0,176789.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,8.0,4.0,5.0,other,vic,21.0,8418.52380952381,34,0,0.125,16.0,budget,other,0.398677912012765,0.64497378618646
honda,other,2005.0,191000.0,used,sedan,sedan,4.0,4.0,automatic,front,premium,9.4,4.0,5.0,"dandenong, vic",vic,21.0,9095.238095238095,29,0,0.10638297872340426,16.0,budget,"dandenong,",0.398677912012765,0.006610439936175063
holden,other,2006.0,183484.0,used,ute / tray,ute / tray,6.0,6.0,manual,rear,unleaded,13.6,4.0,5.0,"five dock, nsw",nsw,20.0,9174.2,21,0,0.07352941176470588,36.0,budget,five,0.398677912012765,0.014132664691132892
other,6,2017.0,38779.0,used,hatchback,hatchback,4.0,4.0,automatic,front,premium,7.8,4.0,5.0,other,wa,9.0,4308.777777777777,22,0,0.12820512820512822,16.0,premium,other,0.007864144062001368,0.64497378618646
renault,other,2015.0,88702.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,5.2,5.0,5.0,other,nsw,11.0,8063.818181818182,28,0,0.1923076923076923,16.0,budget,other,0.398677912012765,0.64497378618646
subaru,impreza,2009.0,108602.0,used,hatchback,hatchback,4.0,4.0,manual,awd,premium,10.7,5.0,5.0,other,nsw,17.0,6388.35294117647,29,0,0.09345794392523366,16.0,mid,other,0.00809209026669706,0.64497378618646
volkswagen,other,2013.0,138621.0,used,wagon,wagon,4.0,4.0,automatic,front,diesel,5.4,4.0,5.0,other,vic,13.0,10663.153846153846,39,0,0.18518518518518517,16.0,mid,other,0.398677912012765,0.64497378618646
honda,cr-v,2016.0,76082.0,used,suv,suv,4.0,4.0,manual,front,unleaded,7.8,4.0,5.0,other,qld,10.0,7608.2,25,0,0.12820512820512822,16.0,budget,other,0.006268520629131525,0.64497378618646
toyota,camry,2015.0,128100.0,used,sedan,sedan,4.0,4.0,automatic,front,hybrid,5.2,4.0,5.0,other,vic,11.0,11645.454545454546,31,0,0.1923076923076923,16.0,mid,other,0.010713471620697515,0.64497378618646
holden,commodore,2011.0,191000.0,used,03 **** ****,suv,4.0,4.0,unknown,other,unleaded,8.0,4.0,5.0,other,vic,15.0,12733.333333333334,29,0,0.125,16.0,budget,other,0.0292910873033964,0.64497378618646
mercedes-benz,other,2010.0,177834.0,used,coupe,coupe,4.0,4.0,automatic,rear,premium,9.0,2.0,4.0,"five dock, nsw",nsw,16.0,11114.625,48,0,0.1111111111111111,16.0,premium,five,0.398677912012765,0.014132664691132892
nissan,navara,2014.0,139400.0,used,ute / tray,ute / tray,4.0,4.0,manual,4wd,diesel,9.2,4.0,5.0,"wangara, wa",wa,12.0,11616.666666666666,29,0,0.10869565217391305,16.0,mid,"wangara,",0.02005926601322088,0.016868019147481195
toyota,landcruiser,1998.0,252221.0,used,suv,suv,6.0,6.0,manual,4wd,unleaded,8.0,4.0,8.0,other,vic,28.0,9007.892857142857,33,0,0.125,36.0,mid,other,0.02279462046956918,0.64497378618646
toyota,corolla,2008.0,165708.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,7.7,5.0,5.0,"minchinbury, nsw",nsw,18.0,9206.0,28,0,0.12987012987012986,16.0,mid,"minchinbury,",0.018691588785046728,0.05846820150444495
mercedes-benz,other,2011.0,196245.0,used,sedan,sedan,4.0,4.0,automatic,rear,diesel,6.3,4.0,5.0,"blacktown, nsw",nsw,15.0,13083.0,27,0,0.15873015873015872,16.0,premium,"blacktown,",0.398677912012765,0.016070207431046275
honda,other,2015.0,79713.0,used,sedan,sedan,6.0,6.0,automatic,front,unleaded,9.2,4.0,5.0,"brooklyn, vic",vic,11.0,7246.636363636364,22,0,0.10869565217391305,36.0,budget,"brooklyn,",0.398677912012765,0.006268520629131525
porsche,other,2015.0,80208.0,used,suv,suv,6.0,6.0,automatic,awd,premium,8.7,4.0,5.0,other,nsw,11.0,7291.636363636364,20,0,0.1149425287356322,36.0,premium,other,0.398677912012765,0.64497378618646
bmw,other,2002.0,240850.0,used,suv,suv,6.0,6.0,automatic,4wd,premium,8.0,4.0,5.0,other,vic,24.0,10035.416666666666,16,0,0.125,36.0,premium,other,0.398677912012765,0.64497378618646
toyota,hilux,2015.0,231762.0,used,ute / tray,ute / tray,4.0,4.0,manual,4wd,diesel,8.2,2.0,3.0,other,nsw,11.0,21069.272727272728,26,0,0.12195121951219513,16.0,mid,other,0.027467517665830863,0.64497378618646
subaru,impreza,2008.0,155359.0,used,hatchback,hatchback,4.0,4.0,manual,awd,premium,10.3,5.0,5.0,other,nsw,18.0,8631.055555555555,27,0,0.0970873786407767,16.0,mid,other,0.00809209026669706,0.64497378618646
mercedes-benz,other,2014.0,85501.0,used,hatchback,hatchback,4.0,4.0,automatic,front,diesel,4.6,5.0,5.0,other,wa,12.0,7125.083333333333,30,0,0.2173913043478261,16.0,premium,other,0.398677912012765,0.64497378618646
mazda,other,2011.0,192400.0,used,suv,suv,4.0,4.0,automatic,awd,unleaded,11.5,4.0,5.0,other,nsw,15.0,12826.666666666666,35,0,0.08695652173913043,16.0,budget,other,0.398677912012765,0.64497378618646
toyota,rav4,2007.0,230915.0,used,suv,suv,4.0,4.0,automatic,4wd,unleaded,9.6,4.0,5.0,other,vic,19.0,12153.421052631578,25,0,0.10416666666666667,16.0,mid,other,0.010485525416001824,0.64497378618646
toyota,hiace,2008.0,193304.0,used,nippon motors,commercial,4.0,4.0,automatic,rear,diesel,8.0,4.0,5.0,"ingleburn, nsw",nsw,18.0,10739.111111111111,26,0,0.125,16.0,mid,"ingleburn,",0.014702530202872122,0.006724413038522908
audi,other,2012.0,64133.0,used,mr car,convertible,4.0,4.0,automatic,other,unleaded,8.0,4.0,5.0,other,nsw,14.0,4580.928571428572,12,0,0.125,16.0,premium,other,0.398677912012765,0.64497378618646
holden,colorado,2017.0,264054.0,used,ute / tray,ute / tray,4.0,4.0,automatic,rear,diesel,8.8,4.0,5.0,other,vic,9.0,25570.70263232324,29,0,0.11363636363636363,16.0,budget,other,0.01584226122635058,0.64497378618646
subaru,other,2015.0,260161.0,used,suv,suv,6.0,6.0,automatic,awd,premium,9.9,4.0,5.0,other,nsw,11.0,23651.0,24,0,0.10101010101010101,36.0,mid,other,0.398677912012765,0.64497378618646
bmw,other,2002.0,173519.0,used,coupe,coupe,6.0,6.0,manual,rear,premium,12.9,2.0,5.0,other,nsw,24.0,7229.958333333333,11,0,0.07751937984496124,36.0,premium,other,0.398677912012765,0.64497378618646
toyota,corolla,2008.0,122401.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,7.7,5.0,5.0,other,nsw,18.0,6800.055555555556,28,0,0.12987012987012986,16.0,mid,other,0.018691588785046728,0.64497378618646
mercedes-benz,other,2017.0,8880.0,used,sedan,sedan,12.0,12.0,automatic,rear,premium,12.7,4.0,4.0,other,sa,9.0,986.6666666666666,31,0,0.07874015748031496,64.0,premium,other,0.398677912012765,0.64497378618646
ford,ranger,2013.0,141000.0,used,ute / tray,ute / tray,5.0,5.0,automatic,4wd,diesel,9.6,4.0,5.0,"slacks creek, qld",qld,13.0,10846.153846153846,35,0,0.10416666666666667,25.0,mid,slacks,0.024048324595395486,0.01504444950991566
toyota,other,2010.0,161100.0,used,jdmhq,wagon,4.0,4.0,automatic,other,unleaded,8.0,4.0,5.0,other,vic,16.0,10068.75,42,0,0.125,16.0,mid,other,0.398677912012765,0.64497378618646
holden,commodore,2015.0,126190.0,used,sedan,sedan,6.0,6.0,automatic,rear,unleaded,8.3,4.0,5.0,other,sa,11.0,11471.818181818182,27,0,0.12048192771084336,36.0,budget,other,0.0292910873033964,0.64497378618646
mercedes-benz,other,2003.0,175420.0,used,suv,suv,6.0,6.0,automatic,4wd,unleaded,14.6,4.0,5.0,other,vic,23.0,7626.95652173913,37,0,0.05376344086021505,36.0,premium,other,0.398677912012765,0.64497378618646
nissan,x-trail,2015.0,78291.0,used,suv,suv,4.0,4.0,automatic,4wd,unleaded,8.3,4.0,5.0,other,sa,11.0,7117.363636363636,28,0,0.12048192771084336,16.0,mid,other,0.013220879872350126,0.64497378618646
hyundai,other,2017.0,111886.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,7.2,4.0,5.0,"victoria park, wa",wa,9.0,12431.777777777777,35,0,0.1388888888888889,16.0,budget,victoria,0.398677912012765,0.00945976749487121
toyota,kluger,2017.0,119550.0,used,suv,suv,6.0,6.0,automatic,awd,unleaded,9.5,4.0,7.0,"ringwood, vic",vic,9.0,13283.333333333334,27,0,0.10526315789473684,36.0,mid,"ringwood,",0.0111693640300889,0.02062913152496011
volkswagen,golf,2016.0,39446.0,used,hatchback,hatchback,4.0,4.0,automatic,front,premium,7.1,5.0,5.0,"liverpool, nsw",nsw,10.0,3944.6,33,0,0.14084507042253522,16.0,mid,"liverpool,",0.012081148848871666,0.012992933667654433
ford,other,2017.0,79165.0,used,suv,suv,4.0,4.0,automatic,awd,premium,8.8,4.0,5.0,other,qld,9.0,8796.111111111111,31,0,0.11363636363636363,16.0,mid,other,0.398677912012765,0.64497378618646
skoda,other,2016.0,77925.0,used,hatchback,hatchback,4.0,4.0,automatic,front,premium,4.8,5.0,5.0,other,nsw,10.0,7792.5,23,0,0.20833333333333334,16.0,budget,other,0.398677912012765,0.64497378618646
holden,other,2017.0,102581.0,used,hatchback,hatchback,4.0,4.0,manual,front,premium,6.5,5.0,5.0,"elderslie, nsw",nsw,9.0,11397.888888888889,22,0,0.15384615384615385,16.0,budget,"elderslie,",0.398677912012765,0.007636197857305676
mercedes-benz,other,2016.0,87277.0,used,sedan,sedan,4.0,4.0,automatic,rear,premium,6.0,4.0,5.0,"osborne park, wa",wa,10.0,8727.7,23,0,0.16666666666666666,16.0,premium,osborne,0.398677912012765,0.010143606108958286
holden,other,2015.0,118042.0,used,wagon,wagon,8.0,8.0,automatic,rear,premium,14.6,4.0,5.0,other,vic,11.0,10731.09090909091,20,0,0.0684931506849315,64.0,budget,other,0.398677912012765,0.64497378618646
hyundai,tucson,2016.0,89485.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,7.9,4.0,5.0,other,qld,10.0,8948.5,34,0,0.12658227848101264,16.0,budget,other,0.009915659904262594,0.64497378618646
subaru,other,2012.0,236976.0,used,suv,suv,4.0,4.0,automatic,awd,premium,8.4,4.0,5.0,other,vic,14.0,16926.85714285714,24,0,0.11904761904761904,16.0,mid,other,0.398677912012765,0.64497378618646
suzuki,other,2017.0,159551.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,6.0,4.0,5.0,other,sa,9.0,17727.88888888889,23,0,0.16666666666666666,16.0,budget,other,0.398677912012765,0.64497378618646
honda,civic,2017.0,35509.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,6.4,5.0,5.0,other,vic,9.0,3945.4444444444443,22,0,0.15625,16.0,budget,other,0.006268520629131525,0.64497378618646
honda,other,2015.0,71059.0,used,top auto group,wagon,4.0,4.0,automatic,other,unleaded,8.0,4.0,5.0,"blacktown, nsw",nsw,11.0,6459.909090909091,25,0,0.125,16.0,budget,"blacktown,",0.398677912012765,0.016070207431046275
toyota,hiace,2016.0,114817.0,used,nippon motors,commercial,4.0,4.0,automatic,rear,unleaded,8.0,4.0,5.0,"ingleburn, nsw",nsw,10.0,11481.7,20,0,0.125,16.0,mid,"ingleburn,",0.014702530202872122,0.006724413038522908
volkswagen,other,2015.0,80109.0,used,hatchback,hatchback,4.0,4.0,manual,front,premium,4.8,5.0,5.0,other,nt,11.0,7282.636363636364,37,0,0.20833333333333334,16.0,mid,other,0.398677912012765,0.64497378618646
ford,other,2017.0,155359.0,used,webb auto sales,commercial,4.0,4.0,manual,rear,diesel,8.0,4.0,5.0,other,wa,9.0,17262.11111111111,33,0,0.125,16.0,mid,other,0.398677912012765,0.64497378618646
ford,focus,2014.0,165893.0,used,hatchback,hatchback,4.0,4.0,manual,front,unleaded,6.2,5.0,5.0,other,sa,12.0,13824.416666666666,24,0,0.16129032258064516,16.0,mid,other,0.008775928880784135,0.64497378618646
ford,falcon,2010.0,172917.0,used,sedan,sedan,6.0,6.0,automatic,rear,unleaded,9.9,4.0,5.0,other,vic,16.0,10807.3125,19,0,0.10101010101010101,36.0,mid,other,0.012081148848871666,0.64497378618646
holden,other,2008.0,198011.0,used,sedan,sedan,6.0,6.0,automatic,rear,unleaded,11.0,4.0,5.0,"brooklyn, vic",vic,18.0,11000.611111111111,18,0,0.09090909090909091,36.0,budget,"brooklyn,",0.398677912012765,0.006268520629131525
